day,oblast,viina_events,viina_uav_events,viina_airstrike_events
2024-06-13 00:00:00+00:00,Херсонська область,1,1,0
2024-06-14 00:00:00+00:00,Автономна Республіка Крим,3,3,0
2024-06-14 00:00:00+00:00,Дніпропетровська область,1,0,1
2024-06-14 00:00:00+00:00,Донецька область,1,0,1
2024-06-14 00:00:00+00:00,Запорізька область,3,2,1
2024-06-14 00:00:00+00:00,Київська область,5,2,3
2024-06-14 00:00:00+00:00,Сумська область,4,2,3
2024-06-14 00:00:00+00:00,Харківська область,7,0,7
2024-06-14 00:00:00+00:00,Херсонська область,1,0,1
2024-06-15 00:00:00+00:00,Автономна Республіка Крим,1,1,0
2024-06-15 00:00:00+00:00,Донецька область,3,0,3
2024-06-15 00:00:00+00:00,Запорізька область,1,0,1
2024-06-15 00:00:00+00:00,Київська область,2,2,0
2024-06-15 00:00:00+00:00,Луганська область,1,1,0
2024-06-15 00:00:00+00:00,Сумська область,1,0,1
2024-06-15 00:00:00+00:00,Харківська область,6,0,6
2024-06-15 00:00:00+00:00,Херсонська область,1,0,1
2024-06-16 00:00:00+00:00,Донецька область,3,0,3
2024-06-16 00:00:00+00:00,Запорізька область,2,1,1
2024-06-16 00:00:00+00:00,Полтавська область,1,0,1
2024-06-16 00:00:00+00:00,Сумська область,2,1,1
2024-06-16 00:00:00+00:00,Харківська область,3,0,3
2024-06-16 00:00:00+00:00,Херсонська область,2,0,2
2024-06-17 00:00:00+00:00,Автономна Республіка Крим,4,4,0
2024-06-17 00:00:00+00:00,Дніпропетровська область,1,0,1
2024-06-17 00:00:00+00:00,Донецька область,4,0,4
2024-06-17 00:00:00+00:00,Одеська область,3,3,0
2024-06-17 00:00:00+00:00,Полтавська область,4,0,4
2024-06-17 00:00:00+00:00,Харківська область,2,0,2
2024-06-17 00:00:00+00:00,Херсонська область,3,1,3
2024-06-18 00:00:00+00:00,Дніпропетровська область,1,1,1
2024-06-18 00:00:00+00:00,Донецька область,5,0,5
2024-06-18 00:00:00+00:00,Луганська область,1,0,1
2024-06-18 00:00:00+00:00,Миколаївська область,1,0,1
2024-06-18 00:00:00+00:00,Одеська область,1,0,1
2024-06-18 00:00:00+00:00,Харківська область,3,0,3
2024-06-18 00:00:00+00:00,Херсонська область,2,0,2
2024-06-19 00:00:00+00:00,Донецька область,20,19,5
2024-06-19 00:00:00+00:00,Запорізька область,3,2,1
2024-06-19 00:00:00+00:00,Кіровоградська область,1,0,1
2024-06-19 00:00:00+00:00,Львівська область,12,9,5
2024-06-19 00:00:00+00:00,Полтавська область,2,2,2
2024-06-19 00:00:00+00:00,Харківська область,14,8,10
2024-06-19 00:00:00+00:00,Херсонська область,2,0,2
2024-06-20 00:00:00+00:00,Автономна Республіка Крим,2,2,0
2024-06-20 00:00:00+00:00,Вінницька область,2,2,0
2024-06-20 00:00:00+00:00,Донецька область,3,0,3
2024-06-20 00:00:00+00:00,Запорізька область,1,0,1
2024-06-20 00:00:00+00:00,Київська область,3,3,0
2024-06-20 00:00:00+00:00,Львівська область,1,0,1
2024-06-20 00:00:00+00:00,Сумська область,1,1,1
2024-06-20 00:00:00+00:00,Харківська область,3,2,1
2024-06-20 00:00:00+00:00,Херсонська область,1,0,1
2024-06-21 00:00:00+00:00,Автономна Республіка Крим,4,3,2
2024-06-21 00:00:00+00:00,Донецька область,2,0,2
2024-06-21 00:00:00+00:00,Київська область,1,0,1
2024-06-21 00:00:00+00:00,Львівська область,1,0,1
2024-06-21 00:00:00+00:00,Харківська область,2,0,2
2024-06-21 00:00:00+00:00,Херсонська область,2,0,2
2024-06-22 00:00:00+00:00,Івано-Франківська область,2,1,1
2024-06-22 00:00:00+00:00,Волинська область,1,1,0
2024-06-22 00:00:00+00:00,Вінницька область,1,1,0
2024-06-22 00:00:00+00:00,Дніпропетровська область,1,0,1
2024-06-22 00:00:00+00:00,Донецька область,5,1,4
2024-06-22 00:00:00+00:00,Запорізька область,1,0,1
2024-06-22 00:00:00+00:00,Львівська область,3,2,1
2024-06-22 00:00:00+00:00,Харківська область,7,2,5
2024-06-22 00:00:00+00:00,Херсонська область,3,2,3
2024-06-23 00:00:00+00:00,Автономна Республіка Крим,6,5,2
2024-06-23 00:00:00+00:00,Дніпропетровська область,1,0,1
2024-06-23 00:00:00+00:00,Донецька область,4,1,3
2024-06-23 00:00:00+00:00,Закарпатська область,1,0,1
2024-06-23 00:00:00+00:00,Запорізька область,2,0,2
2024-06-23 00:00:00+00:00,Київська область,1,1,0
2024-06-23 00:00:00+00:00,Харківська область,9,2,7
2024-06-23 00:00:00+00:00,Херсонська область,2,0,2
2024-06-24 00:00:00+00:00,Автономна Республіка Крим,5,5,0
2024-06-24 00:00:00+00:00,Донецька область,6,1,5
2024-06-24 00:00:00+00:00,Запорізька область,3,1,3
2024-06-24 00:00:00+00:00,Київська область,1,1,0
2024-06-24 00:00:00+00:00,Одеська область,3,0,3
2024-06-24 00:00:00+00:00,Харківська область,10,1,9
2024-06-24 00:00:00+00:00,Херсонська область,1,0,1
2024-06-24 00:00:00+00:00,Чернігівська область,1,1,1
2024-06-25 00:00:00+00:00,Автономна Республіка Крим,2,2,0
2024-06-25 00:00:00+00:00,Дніпропетровська область,2,2,2
2024-06-25 00:00:00+00:00,Донецька область,5,0,5
2024-06-25 00:00:00+00:00,Запорізька область,2,0,2
2024-06-25 00:00:00+00:00,Харківська область,7,0,7
2024-06-26 00:00:00+00:00,Автономна Республіка Крим,3,3,0
2024-06-26 00:00:00+00:00,Донецька область,5,1,4
2024-06-26 00:00:00+00:00,Харківська область,10,4,10
2024-06-26 00:00:00+00:00,Херсонська область,4,1,4
2024-06-27 00:00:00+00:00,Автономна Республіка Крим,6,6,1
2024-06-27 00:00:00+00:00,Донецька область,6,2,4
2024-06-27 00:00:00+00:00,Київська область,2,1,1
2024-06-27 00:00:00+00:00,Луганська область,1,0,1
2024-06-27 00:00:00+00:00,Тернопільська область,1,1,0
2024-06-27 00:00:00+00:00,Харківська область,6,1,5
2024-06-27 00:00:00+00:00,Херсонська область,6,3,5
2024-06-28 00:00:00+00:00,Автономна Республіка Крим,1,0,1
2024-06-28 00:00:00+00:00,Дніпропетровська область,6,1,6
2024-06-28 00:00:00+00:00,Донецька область,8,0,8
2024-06-28 00:00:00+00:00,Запорізька область,1,0,1
2024-06-28 00:00:00+00:00,Луганська область,1,0,1
2024-06-28 00:00:00+00:00,Миколаївська область,2,1,2
2024-06-28 00:00:00+00:00,Харківська область,5,0,5
2024-06-28 00:00:00+00:00,Херсонська область,3,1,3
2024-06-29 00:00:00+00:00,Автономна Республіка Крим,5,3,2
2024-06-29 00:00:00+00:00,Дніпропетровська область,2,1,1
2024-06-29 00:00:00+00:00,Донецька область,5,0,5
2024-06-29 00:00:00+00:00,Запорізька область,1,0,1
